date,user_id,category,merchant,amount_inr,payment_method,is_recurring,recurring_code
11-07-2025,1001,Insurance,ICICIPrudential,3644.48,UPI,TRUE,INS
12-07-2025,1001,Insurance,LIC,3350.46,UPI,TRUE,INS
12-07-2025,1001,Rent,ApartmentMgmt,19389.81,UPI,TRUE,RENT
13-07-2025,1001,Dining,Swiggy,343.83,Credit Card,FALSE,
13-07-2025,1001,Dining,Zomato,443.08,UPI,FALSE,
13-07-2025,1001,Miscellaneous,GiftShop,53.12,UPI,FALSE,
13-07-2025,1001,Miscellaneous,Flipkart,86.31,UPI,FALSE,
13-07-2025,1001,Entertainment,PVR,191.17,UPI,FALSE,
13-07-2025,1001,Miscellaneous,Flipkart,145.65,Credit Card,FALSE,
13-07-2025,1001,Transport,FuelStation,88.46,Cash,FALSE,
14-07-2025,1001,Groceries,RelianceFresh,960.43,UPI,FALSE,
15-07-2025,1001,Subscriptions,PrimeVideo,50,UPI,TRUE,SUBS
16-07-2025,1001,Groceries,DMart,629.58,Credit Card,FALSE,
17-07-2025,1001,Groceries,BigBazaar,1142.71,UPI,FALSE,
18-07-2025,1001,Subscriptions,Spotify,906.1,Credit Card,TRUE,SUBS
18-07-2025,1001,Subscriptions,Spotify,102.3,Credit Card,TRUE,SUBS
18-07-2025,1001,Subscriptions,Netflix,262.32,Credit Card,TRUE,SUBS
18-07-2025,1001,Education,Coursera,376.14,Debit Card,FALSE,
19-07-2025,1001,Travel,OYO,667.37,UPI,FALSE,
19-07-2025,1001,Miscellaneous,StationeryStore,63.55,UPI,FALSE,
19-07-2025,1001,Dining,Swiggy,331.22,Credit Card,FALSE,
19-07-2025,1001,Dining,CafeCoffeeDay,332.88,UPI,FALSE,
19-07-2025,1001,Dining,Dominos,274.68,UPI,FALSE,
20-07-2025,1001,Groceries,RelianceFresh,768.68,Debit Card,FALSE,
20-07-2025,1001,Groceries,BigBazaar,851.42,UPI,FALSE,
21-07-2025,1001,Utilities,ElectricityBoard,317.42,Cash,FALSE,
22-07-2025,1001,Transport,Uber,142.59,Credit Card,FALSE,
22-07-2025,1001,Miscellaneous,StationeryStore,109.39,UPI,FALSE,
23-07-2025,1001,Insurance,HDFCLife,4481.99,NetBanking,TRUE,INS
24-07-2025,1001,Subscriptions,Netflix,282.64,Credit Card,TRUE,SUBS
24-07-2025,1001,Groceries,BigBazaar,842.15,UPI,FALSE,
24-07-2025,1001,Miscellaneous,Flipkart,101.28,Credit Card,FALSE,
24-07-2025,1001,Miscellaneous,StationeryStore,71.19,UPI,FALSE,
24-07-2025,1001,Utilities,GasCompany,703.39,UPI,FALSE,
25-07-2025,1001,Dining,BarbequeNation,577.89,Credit Card,FALSE,
26-07-2025,1001,Education,Udemy,211.43,UPI,FALSE,
26-07-2025,1001,Miscellaneous,StationeryStore,108.89,UPI,FALSE,
26-07-2025,1001,Groceries,LocalKirana,665.26,Debit Card,FALSE,
26-07-2025,1001,Transport,Ola,103.84,Debit Card,FALSE,
27-07-2025,1001,Healthcare,CityHospital,211.12,Debit Card,FALSE,
27-07-2025,1001,Dining,Dominos,477.46,UPI,FALSE,
27-07-2025,1001,Dining,CafeCoffeeDay,354.29,UPI,FALSE,
28-07-2025,1001,Insurance,LIC,2213.28,Debit Card,TRUE,INS
29-07-2025,1001,Travel,MakeMyTrip,258.83,NetBanking,FALSE,
30-07-2025,1001,Groceries,DMart,736.22,UPI,FALSE,
30-07-2025,1001,Groceries,RelianceFresh,604.49,Debit Card,FALSE,
30-07-2025,1001,Dining,Zomato,271.14,Debit Card,FALSE,
30-07-2025,1001,Dining,Swiggy,234.1,UPI,FALSE,
31-07-2025,1001,Healthcare,ApolloPharmacy,351.11,UPI,FALSE,
01-08-2025,1001,Education,Udemy,379.6,Credit Card,FALSE,
01-08-2025,1001,Dining,Swiggy,221.09,UPI,FALSE,
02-08-2025,1001,Entertainment,Steam,164.73,Debit Card,FALSE,
02-08-2025,1001,Groceries,BigBazaar,758.27,Debit Card,FALSE,
02-08-2025,1001,Transport,FuelStation,86.39,UPI,FALSE,
03-08-2025,1001,Rent,Landlord-RTGS,26016.74,Bank Transfer,TRUE,RENT
03-08-2025,1001,Miscellaneous,Flipkart,148.02,NetBanking,FALSE,
03-08-2025,1001,Education,LocalTutors,158.05,UPI,FALSE,
03-08-2025,1001,Groceries,LocalKirana,705.69,UPI,FALSE,
03-08-2025,1001,Miscellaneous,Flipkart,77.86,Debit Card,FALSE,
03-08-2025,1001,Transport,Uber,160.58,Debit Card,FALSE,
04-08-2025,1001,Transport,Uber,253.45,UPI,FALSE,
05-08-2025,1001,Groceries,LocalKirana,821.74,Debit Card,FALSE,
05-08-2025,1001,Rent,ApartmentMgmt,40122.27,UPI,TRUE,RENT
05-08-2025,1001,Subscriptions,Spotify,350.94,Debit Card,TRUE,SUBS
05-08-2025,1001,Entertainment,BookMyShow,171.73,Cash,FALSE,
06-08-2025,1001,Miscellaneous,GiftShop,82.95,UPI,FALSE,
07-08-2025,1001,Transport,Uber,78.62,Credit Card,FALSE,
08-08-2025,1001,Miscellaneous,GiftShop,103.31,UPI,FALSE,
08-08-2025,1001,Subscriptions,iCloud,311.71,UPI,TRUE,SUBS
09-08-2025,1001,Transport,FuelStation,215.8,NetBanking,FALSE,
10-08-2025,1001,Entertainment,PlayStore,200.33,Credit Card,FALSE,
10-08-2025,1001,Utilities,ElectricityBoard,170.35,UPI,FALSE,
11-08-2025,1001,Transport,Ola,139.59,UPI,FALSE,
11-08-2025,1001,Healthcare,Thyrocare,356.22,UPI,FALSE,
11-08-2025,1001,Transport,Ola,148.98,Debit Card,FALSE,
12-08-2025,1001,Insurance,ICICIPrudential,3446.28,UPI,TRUE,INS
12-08-2025,1001,Healthcare,CityHospital,224,UPI,FALSE,
12-08-2025,1001,Education,SkillShare,159.62,NetBanking,FALSE,
13-08-2025,1001,Subscriptions,YouTubePremium,150.81,UPI,TRUE,SUBS
13-08-2025,1001,Rent,Landlord-RTGS,39302.52,UPI,TRUE,RENT
13-08-2025,1001,Insurance,LIC,7128.23,Credit Card,TRUE,INS
14-08-2025,1001,Entertainment,Steam,229.63,UPI,FALSE,
14-08-2025,1001,Groceries,DMart,372.62,UPI,FALSE,
15-08-2025,1001,Utilities,Broadband ISP,348.52,UPI,FALSE,
16-08-2025,1001,Entertainment,Steam,296.3,NetBanking,FALSE,
16-08-2025,1001,Groceries,RelianceFresh,370.19,Credit Card,FALSE,
16-08-2025,1001,Miscellaneous,StationeryStore,178.57,UPI,FALSE,
16-08-2025,1001,Utilities,ElectricityBoard,583.05,UPI,FALSE,
16-08-2025,1001,Groceries,DMart,438.39,UPI,FALSE,
17-08-2025,1001,Groceries,LocalKirana,976.2,Credit Card,FALSE,
17-08-2025,1001,Miscellaneous,StationeryStore,68.89,Credit Card,FALSE,
17-08-2025,1001,Utilities,GasCompany,888.9,Debit Card,FALSE,
18-08-2025,1001,Subscriptions,Netflix,275.17,Credit Card,TRUE,SUBS
18-08-2025,1001,Subscriptions,Netflix,300.58,Credit Card,TRUE,SUBS
18-08-2025,1001,Subscriptions,Spotify,511.48,Credit Card,TRUE,SUBS
18-08-2025,1001,Subscriptions,Spotify,49,Credit Card,TRUE,SUBS
18-08-2025,1001,Transport,Metro,190.34,Credit Card,FALSE,
18-08-2025,1001,Groceries,BigBazaar,1019.19,NetBanking,FALSE,
19-08-2025,1001,Subscriptions,iCloud,171.46,UPI,TRUE,SUBS
19-08-2025,1001,Utilities,ElectricityBoard,693.04,Credit Card,FALSE,
20-08-2025,1001,Groceries,DMart,932.92,Cash,FALSE,
21-08-2025,1001,Transport,Metro,150.85,UPI,FALSE,
22-08-2025,1001,Groceries,RelianceFresh,595.16,Credit Card,FALSE,
22-08-2025,1001,Groceries,DMart,583.2,Debit Card,FALSE,
22-08-2025,1001,Travel,IndiGo,1502.64,Credit Card,FALSE,
23-08-2025,1001,Education,SkillShare,242.71,Credit Card,FALSE,
23-08-2025,1001,Groceries,BigBazaar,159.66,UPI,FALSE,
23-08-2025,1001,Groceries,RelianceFresh,50,NetBanking,FALSE,
24-08-2025,1001,Miscellaneous,Flipkart,215.02,Credit Card,FALSE,
24-08-2025,1001,Dining,BarbequeNation,348.91,NetBanking,FALSE,
25-08-2025,1001,Healthcare,ApolloPharmacy,421.04,UPI,FALSE,
26-08-2025,1001,Groceries,RelianceFresh,557.73,Credit Card,FALSE,
27-08-2025,1001,Groceries,LocalKirana,766.68,UPI,FALSE,
28-08-2025,1001,Miscellaneous,StationeryStore,134.45,Credit Card,FALSE,
28-08-2025,1001,Utilities,Broadband ISP,901.29,Cash,FALSE,
28-08-2025,1001,Groceries,DMart,656.35,UPI,FALSE,
28-08-2025,1001,Insurance,ICICIPrudential,3194.45,UPI,TRUE,INS
29-08-2025,1001,Transport,Ola,88.46,NetBanking,FALSE,
29-08-2025,1001,Miscellaneous,StationeryStore,113.51,UPI,FALSE,
29-08-2025,1001,Groceries,DMart,1097.66,UPI,FALSE,
30-08-2025,1001,Healthcare,Thyrocare,264.58,UPI,FALSE,
30-08-2025,1001,Travel,IndiGo,1040.23,UPI,FALSE,
30-08-2025,1001,Dining,CafeCoffeeDay,551.83,Credit Card,FALSE,
31-08-2025,1001,Groceries,DMart,646.37,Debit Card,FALSE,
31-08-2025,1001,Travel,OYO,1735.87,NetBanking,FALSE,
31-08-2025,1001,Transport,Uber,256.26,Debit Card,FALSE,
01-09-2025,1001,Utilities,Broadband ISP,948.78,UPI,FALSE,
01-09-2025,1001,Healthcare,ApolloPharmacy,469.6,UPI,FALSE,
01-09-2025,1001,Rent,ApartmentMgmt,19478.91,UPI,TRUE,RENT
01-09-2025,1001,Dining,Dominos,157.56,UPI,FALSE,
02-09-2025,1001,Transport,Uber,99.72,UPI,FALSE,
02-09-2025,1001,Utilities,WaterWorks,504.6,NetBanking,FALSE,
02-09-2025,1001,Dining,CafeCoffeeDay,179.21,Credit Card,FALSE,
02-09-2025,1001,Miscellaneous,Amazon,113.65,UPI,FALSE,
02-09-2025,1001,Dining,Swiggy,226.52,UPI,FALSE,
02-09-2025,1001,Utilities,WaterWorks,472.19,Credit Card,FALSE,
03-09-2025,1001,Rent,Landlord-RTGS,25233.22,Bank Transfer,TRUE,RENT
03-09-2025,1001,Utilities,ElectricityBoard,472.01,Cash,FALSE,
04-09-2025,1001,Groceries,DMart,431.19,UPI,FALSE,
04-09-2025,1001,Healthcare,Thyrocare,381.12,NetBanking,FALSE,
04-09-2025,1001,Dining,CafeCoffeeDay,161.09,UPI,FALSE,
04-09-2025,1001,Transport,Metro,236.66,UPI,FALSE,
04-09-2025,1001,Entertainment,PVR,320.32,UPI,FALSE,
05-09-2025,1001,Subscriptions,PrimeVideo,278.52,UPI,TRUE,SUBS
05-09-2025,1001,Dining,Swiggy,153.8,UPI,FALSE,
05-09-2025,1001,Transport,FuelStation,142.45,NetBanking,FALSE,
06-09-2025,1001,Education,Coursera,512.51,Credit Card,FALSE,
06-09-2025,1001,Dining,Swiggy,335.36,UPI,FALSE,
06-09-2025,1001,Miscellaneous,Amazon,71.86,UPI,FALSE,
06-09-2025,1001,Utilities,Broadband ISP,744.15,UPI,FALSE,
07-09-2025,1001,Transport,FuelStation,119.75,NetBanking,FALSE,
07-09-2025,1001,Miscellaneous,GiftShop,86.87,Credit Card,FALSE,
07-09-2025,1001,Miscellaneous,GiftShop,107.76,Credit Card,FALSE,
07-09-2025,1001,Insurance,LIC,5106.21,UPI,TRUE,INS
08-09-2025,1001,Groceries,LocalKirana,333.33,NetBanking,FALSE,
09-09-2025,1001,Miscellaneous,Flipkart,107.18,UPI,FALSE,
09-09-2025,1001,Transport,FuelStation,194.51,NetBanking,FALSE,
09-09-2025,1001,Healthcare,ApolloPharmacy,380,Credit Card,FALSE,
10-09-2025,1001,Dining,Dominos,150.56,UPI,FALSE,
10-09-2025,1001,Dining,BarbequeNation,286.09,Debit Card,FALSE,
10-09-2025,1001,Transport,FuelStation,289.91,UPI,FALSE,
11-09-2025,1001,Transport,Metro,143.7,Debit Card,FALSE,
11-09-2025,1001,Education,LocalTutors,319.63,Credit Card,FALSE,
12-09-2025,1001,Insurance,ICICIPrudential,3202.46,UPI,TRUE,INS
12-09-2025,1001,Dining,CafeCoffeeDay,187.69,UPI,FALSE,
13-09-2025,1001,Transport,Uber,227.53,Credit Card,FALSE,
13-09-2025,1001,Dining,CafeCoffeeDay,96.55,NetBanking,FALSE,
14-09-2025,1001,Dining,BarbequeNation,267.46,Debit Card,FALSE,
14-09-2025,1001,Dining,BarbequeNation,52.07,Debit Card,FALSE,
15-09-2025,1001,Insurance,ICICIPrudential,2838.01,UPI,TRUE,INS
15-09-2025,1001,Groceries,DMart,475.83,Credit Card,FALSE,
15-09-2025,1001,Rent,Landlord-RTGS,20746.01,UPI,TRUE,RENT
16-09-2025,1001,Utilities,Broadband ISP,275.85,UPI,FALSE,
17-09-2025,1001,Rent,Landlord-RTGS,53134.59,Debit Card,TRUE,RENT
17-09-2025,1001,Miscellaneous,GiftShop,187.26,UPI,FALSE,
17-09-2025,1001,Entertainment,PVR,372.64,UPI,FALSE,
18-09-2025,1001,Subscriptions,Spotify,643.25,Credit Card,TRUE,SUBS
18-09-2025,1001,Subscriptions,iCloud,298.62,Credit Card,TRUE,SUBS
18-09-2025,1001,Subscriptions,Spotify,105.78,Credit Card,TRUE,SUBS
18-09-2025,1001,Groceries,RelianceFresh,718.11,UPI,FALSE,
18-09-2025,1001,Dining,CafeCoffeeDay,50,Cash,FALSE,
18-09-2025,1001,Travel,IndiGo,716.86,UPI,FALSE,
19-09-2025,1001,Dining,Dominos,50,UPI,FALSE,
19-09-2025,1001,Rent,ApartmentMgmt,20072.38,NetBanking,TRUE,RENT
19-09-2025,1001,Miscellaneous,StationeryStore,115.6,Credit Card,FALSE,
19-09-2025,1001,Miscellaneous,Amazon,192.72,UPI,FALSE,
20-09-2025,1001,Groceries,BigBazaar,965.72,Debit Card,FALSE,
20-09-2025,1001,Groceries,LocalKirana,540.22,Credit Card,FALSE,
20-09-2025,1001,Groceries,BigBazaar,67.97,UPI,FALSE,
20-09-2025,1001,Utilities,ElectricityBoard,981.14,Credit Card,FALSE,
20-09-2025,1001,Dining,CafeCoffeeDay,395.61,UPI,FALSE,
20-09-2025,1001,Dining,Dominos,684.82,NetBanking,FALSE,
21-09-2025,1001,Miscellaneous,StationeryStore,125.99,UPI,FALSE,
22-09-2025,1001,Miscellaneous,Amazon,78.33,UPI,FALSE,
22-09-2025,1001,Entertainment,BookMyShow,163.52,Debit Card,FALSE,
23-09-2025,1001,Groceries,BigBazaar,463.61,NetBanking,FALSE,
23-09-2025,1001,Travel,AirIndia,487.49,Credit Card,FALSE,
23-09-2025,1001,Utilities,Broadband ISP,1006.58,Credit Card,FALSE,
23-09-2025,1001,Transport,Uber,204.92,Credit Card,FALSE,
23-09-2025,1001,Entertainment,PlayStore,229.68,UPI,FALSE,
24-09-2025,1001,Healthcare,CityHospital,621.14,NetBanking,FALSE,
25-09-2025,1001,Utilities,Broadband ISP,476.19,Cash,FALSE,
25-09-2025,1001,Utilities,WaterWorks,1091.21,UPI,FALSE,
26-09-2025,1001,Transport,Metro,184.47,Credit Card,FALSE,
27-09-2025,1001,Miscellaneous,GiftShop,88.88,UPI,FALSE,
27-09-2025,1001,Transport,Ola,211.69,NetBanking,FALSE,
27-09-2025,1001,Education,SkillShare,173.46,UPI,FALSE,
27-09-2025,1001,Healthcare,Thyrocare,413.76,Credit Card,FALSE,
27-09-2025,1001,Groceries,DMart,569.49,UPI,FALSE,
27-09-2025,1001,Utilities,WaterWorks,139.94,UPI,FALSE,
28-09-2025,1001,Entertainment,BookMyShow,225.57,UPI,FALSE,
28-09-2025,1001,Groceries,DMart,655.82,Credit Card,FALSE,
28-09-2025,1001,Travel,OYO,159.82,Credit Card,FALSE,
29-09-2025,1001,Miscellaneous,StationeryStore,50,Credit Card,FALSE,
29-09-2025,1001,Dining,CafeCoffeeDay,352.08,Credit Card,FALSE,
29-09-2025,1001,Transport,Uber,164.03,Credit Card,FALSE,
30-09-2025,1001,Miscellaneous,Amazon,196.31,Cash,FALSE,
30-09-2025,1001,Miscellaneous,Amazon,98.06,UPI,FALSE,
30-09-2025,1001,Groceries,DMart,715.78,UPI,FALSE,
01-10-2025,1001,Groceries,RelianceFresh,823.43,Cash,FALSE,
01-10-2025,1001,Transport,Ola,264.34,UPI,FALSE,
01-10-2025,1001,Dining,CafeCoffeeDay,293.92,Credit Card,FALSE,
01-10-2025,1001,Healthcare,CityHospital,317.97,UPI,FALSE,
02-10-2025,1001,Groceries,DMart,381.5,Cash,FALSE,
03-10-2025,1001,Rent,Landlord-RTGS,26515.82,Bank Transfer,TRUE,RENT
03-10-2025,1001,Dining,BarbequeNation,477.56,NetBanking,FALSE,
04-10-2025,1001,Dining,Dominos,265.37,Credit Card,FALSE,
04-10-2025,1001,Entertainment,BookMyShow,254.86,UPI,FALSE,
05-10-2025,1001,Miscellaneous,GiftShop,50,UPI,FALSE,
05-10-2025,1001,Groceries,DMart,321.17,Debit Card,FALSE,
06-10-2025,1001,Groceries,BigBazaar,507.74,Debit Card,FALSE,
07-10-2025,1001,Miscellaneous,Flipkart,55.34,UPI,FALSE,
07-10-2025,1001,Miscellaneous,GiftShop,136.96,Credit Card,FALSE,
08-10-2025,1001,Groceries,BigBazaar,481.19,Credit Card,FALSE,
08-10-2025,1001,Rent,ApartmentMgmt,7763.98,Credit Card,TRUE,RENT
08-10-2025,1001,Travel,AirIndia,1322.32,UPI,FALSE,
09-10-2025,1001,Subscriptions,iCloud,238.83,UPI,TRUE,SUBS
10-10-2025,1001,Utilities,WaterWorks,572.45,Credit Card,FALSE,
10-10-2025,1001,Groceries,DMart,601.98,UPI,FALSE,
10-10-2025,1001,Miscellaneous,Amazon,110.83,Credit Card,FALSE,
10-10-2025,1001,Miscellaneous,Flipkart,104.02,UPI,FALSE,
11-10-2025,1001,Groceries,DMart,721.29,Credit Card,FALSE,
11-10-2025,1001,Groceries,LocalKirana,395.24,Credit Card,FALSE,
12-10-2025,1001,Insurance,HDFCLife,3682.82,UPI,TRUE,INS
12-10-2025,1001,Groceries,BigBazaar,607.9,UPI,FALSE,
12-10-2025,1001,Miscellaneous,Flipkart,72.99,Credit Card,FALSE,
12-10-2025,1001,Groceries,DMart,972.02,Cash,FALSE,
13-10-2025,1001,Travel,AirIndia,1069.06,Cash,FALSE,
14-10-2025,1001,Dining,Dominos,497.75,Credit Card,FALSE,
14-10-2025,1001,Miscellaneous,Flipkart,122.67,Credit Card,FALSE,
15-10-2025,1001,Travel,IRCTC,2087.3,Debit Card,FALSE,
15-10-2025,1001,Travel,AirIndia,2540.86,Credit Card,FALSE,
16-10-2025,1001,Entertainment,PVR,74.34,UPI,FALSE,
16-10-2025,1001,Utilities,WaterWorks,419.55,UPI,FALSE,
16-10-2025,1001,Travel,MakeMyTrip,282.4,UPI,FALSE,
17-10-2025,1001,Utilities,ElectricityBoard,772.62,UPI,FALSE,
17-10-2025,1001,Entertainment,PVR,310.49,Credit Card,FALSE,
17-10-2025,1001,Dining,Zomato,255.75,Debit Card,FALSE,
18-10-2025,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-10-2025,1001,Subscriptions,YouTubePremium,933.02,Credit Card,TRUE,SUBS
18-10-2025,1001,Subscriptions,iCloud,232.76,Credit Card,TRUE,SUBS
18-10-2025,1001,Utilities,Broadband ISP,637.96,Cash,FALSE,
18-10-2025,1001,Subscriptions,PrimeVideo,471.45,Credit Card,TRUE,SUBS
18-10-2025,1001,Subscriptions,iCloud,50,UPI,TRUE,SUBS
19-10-2025,1001,Entertainment,PlayStore,312.56,UPI,FALSE,
19-10-2025,1001,Miscellaneous,GiftShop,154.91,UPI,FALSE,
20-10-2025,1001,Groceries,DMart,757.09,UPI,FALSE,
20-10-2025,1001,Transport,Metro,168.09,UPI,FALSE,
20-10-2025,1001,Groceries,RelianceFresh,850.02,UPI,FALSE,
21-10-2025,1001,Rent,Landlord-RTGS,52755.76,Cash,TRUE,RENT
22-10-2025,1001,Entertainment,Steam,164.18,UPI,FALSE,
22-10-2025,1001,Healthcare,Thyrocare,493.56,Credit Card,FALSE,
23-10-2025,1001,Dining,Dominos,236.35,Debit Card,FALSE,
24-10-2025,1001,Healthcare,ApolloPharmacy,355.28,Debit Card,FALSE,
24-10-2025,1001,Miscellaneous,Amazon,135.05,UPI,FALSE,
25-10-2025,1001,Transport,Metro,76.56,Credit Card,FALSE,
25-10-2025,1001,Groceries,DMart,520.97,Cash,FALSE,
26-10-2025,1001,Dining,Dominos,489.31,Credit Card,FALSE,
26-10-2025,1001,Groceries,DMart,788.28,Cash,FALSE,
26-10-2025,1001,Insurance,LIC,3894.05,UPI,TRUE,INS
27-10-2025,1001,Groceries,RelianceFresh,463.98,UPI,FALSE,
27-10-2025,1001,Rent,Landlord-RTGS,20460.24,Credit Card,TRUE,RENT
27-10-2025,1001,Travel,OYO,571.5,UPI,FALSE,
27-10-2025,1001,Groceries,RelianceFresh,722.96,UPI,FALSE,
28-10-2025,1001,Travel,MakeMyTrip,1446.97,Credit Card,FALSE,
28-10-2025,1001,Dining,BarbequeNation,383.2,Debit Card,FALSE,
29-10-2025,1001,Subscriptions,iCloud,193.68,Credit Card,TRUE,SUBS
29-10-2025,1001,Rent,ApartmentMgmt,28485.96,UPI,TRUE,RENT
29-10-2025,1001,Groceries,BigBazaar,457.47,NetBanking,FALSE,
30-10-2025,1001,Entertainment,PlayStore,263.42,UPI,FALSE,
31-10-2025,1001,Dining,BarbequeNation,186.41,Credit Card,FALSE,
31-10-2025,1001,Travel,MakeMyTrip,497.35,NetBanking,FALSE,
31-10-2025,1001,Dining,Swiggy,512.41,Cash,FALSE,
31-10-2025,1001,Healthcare,Thyrocare,229.99,UPI,FALSE,
01-11-2025,1001,Dining,Swiggy,418.45,Debit Card,FALSE,
01-11-2025,1001,Miscellaneous,StationeryStore,101.24,Cash,FALSE,
01-11-2025,1001,Groceries,LocalKirana,509.55,UPI,FALSE,
02-11-2025,1001,Transport,Metro,226.69,UPI,FALSE,
02-11-2025,1001,Healthcare,CityHospital,318.42,Credit Card,FALSE,
02-11-2025,1001,Dining,BarbequeNation,455.42,UPI,FALSE,
03-11-2025,1001,Rent,Landlord-RTGS,25932.45,Bank Transfer,TRUE,RENT
03-11-2025,1001,Dining,Zomato,233.23,NetBanking,FALSE,
03-11-2025,1001,Education,Udemy,149.31,Credit Card,FALSE,
03-11-2025,1001,Miscellaneous,StationeryStore,102.99,UPI,FALSE,
03-11-2025,1001,Miscellaneous,Amazon,121.41,UPI,FALSE,
04-11-2025,1001,Groceries,BigBazaar,336.99,Debit Card,FALSE,
05-11-2025,1001,Utilities,GasCompany,1010.56,NetBanking,FALSE,
05-11-2025,1001,Utilities,GasCompany,753.5,Credit Card,FALSE,
05-11-2025,1001,Utilities,WaterWorks,681.43,NetBanking,FALSE,
05-11-2025,1001,Miscellaneous,Amazon,79.14,UPI,FALSE,
05-11-2025,1001,Entertainment,PVR,236.86,Debit Card,FALSE,
06-11-2025,1001,Miscellaneous,StationeryStore,201.28,UPI,FALSE,
06-11-2025,1001,Miscellaneous,GiftShop,93.36,Credit Card,FALSE,
06-11-2025,1001,Rent,Landlord-RTGS,29283.91,Debit Card,TRUE,RENT
06-11-2025,1001,Utilities,Broadband ISP,491.78,Credit Card,FALSE,
06-11-2025,1001,Healthcare,CityHospital,347.34,UPI,FALSE,
06-11-2025,1001,Entertainment,PVR,263.08,NetBanking,FALSE,
07-11-2025,1001,Transport,Uber,117.85,Debit Card,FALSE,
07-11-2025,1001,Groceries,DMart,694.09,Credit Card,FALSE,
08-11-2025,1001,Healthcare,ApolloPharmacy,272.67,UPI,FALSE,
08-11-2025,1001,Entertainment,Steam,391.94,UPI,FALSE,
08-11-2025,1001,Transport,Metro,210.13,UPI,FALSE,
08-11-2025,1001,Miscellaneous,StationeryStore,201.99,Credit Card,FALSE,
09-11-2025,1001,Dining,Dominos,266.55,Cash,FALSE,
09-11-2025,1001,Entertainment,PVR,216.05,UPI,FALSE,
09-11-2025,1001,Education,Coursera,383.28,Credit Card,FALSE,
09-11-2025,1001,Utilities,WaterWorks,588.18,Debit Card,FALSE,
09-11-2025,1001,Utilities,Broadband ISP,937.97,UPI,FALSE,
09-11-2025,1001,Rent,Landlord-RTGS,31387.74,NetBanking,TRUE,RENT
09-11-2025,1001,Miscellaneous,Amazon,127.37,UPI,FALSE,
09-11-2025,1001,Groceries,RelianceFresh,372.05,UPI,FALSE,
09-11-2025,1001,Travel,IndiGo,1190.17,Credit Card,FALSE,
10-11-2025,1001,Utilities,Broadband ISP,662.58,UPI,FALSE,
10-11-2025,1001,Entertainment,PVR,267.23,Credit Card,FALSE,
11-11-2025,1001,Transport,Metro,151.57,Credit Card,FALSE,
12-11-2025,1001,Insurance,ICICIPrudential,3412.96,UPI,TRUE,INS
12-11-2025,1001,Miscellaneous,Amazon,76.49,UPI,FALSE,
12-11-2025,1001,Subscriptions,Spotify,261.89,UPI,TRUE,SUBS
13-11-2025,1001,Dining,Swiggy,166.33,Credit Card,FALSE,
14-11-2025,1001,Dining,Zomato,291.98,UPI,FALSE,
15-11-2025,1001,Healthcare,CityHospital,244.92,UPI,FALSE,
15-11-2025,1001,Groceries,RelianceFresh,1003.61,UPI,FALSE,
15-11-2025,1001,Dining,Swiggy,272.92,Credit Card,FALSE,
15-11-2025,1001,Groceries,LocalKirana,478.2,UPI,FALSE,
16-11-2025,1001,Transport,Ola,273.45,Credit Card,FALSE,
16-11-2025,1001,Groceries,RelianceFresh,50,Credit Card,FALSE,
16-11-2025,1001,Education,Udemy,345.25,Credit Card,FALSE,
16-11-2025,1001,Utilities,GasCompany,741.26,UPI,FALSE,
16-11-2025,1001,Miscellaneous,Flipkart,176.45,Debit Card,FALSE,
16-11-2025,1001,Entertainment,Steam,236.34,Debit Card,FALSE,
16-11-2025,1001,Insurance,LIC,4165.56,Credit Card,TRUE,INS
17-11-2025,1001,Transport,FuelStation,208.27,Credit Card,FALSE,
17-11-2025,1001,Groceries,DMart,532.92,Credit Card,FALSE,
17-11-2025,1001,Transport,Uber,124.79,UPI,FALSE,
18-11-2025,1001,Subscriptions,Spotify,473.42,Credit Card,TRUE,SUBS
18-11-2025,1001,Subscriptions,iCloud,401.95,Credit Card,TRUE,SUBS
18-11-2025,1001,Subscriptions,Spotify,259.4,Credit Card,TRUE,SUBS
18-11-2025,1001,Subscriptions,Netflix,49,Credit Card,TRUE,SUBS
18-11-2025,1001,Dining,BarbequeNation,329.23,NetBanking,FALSE,
19-11-2025,1001,Entertainment,Steam,180.24,UPI,FALSE,
19-11-2025,1001,Groceries,LocalKirana,1141.55,UPI,FALSE,
19-11-2025,1001,Groceries,BigBazaar,759.47,Credit Card,FALSE,
20-11-2025,1001,Miscellaneous,StationeryStore,133.39,NetBanking,FALSE,
20-11-2025,1001,Rent,Landlord-RTGS,8570.5,UPI,TRUE,RENT
20-11-2025,1001,Rent,ApartmentMgmt,17362.84,Credit Card,TRUE,RENT
21-11-2025,1001,Groceries,DMart,1171.06,Debit Card,FALSE,
21-11-2025,1001,Dining,Zomato,434.08,UPI,FALSE,
21-11-2025,1001,Utilities,ElectricityBoard,527.37,Credit Card,FALSE,
21-11-2025,1001,Entertainment,PlayStore,184.33,UPI,FALSE,
22-11-2025,1001,Groceries,LocalKirana,1070.52,UPI,FALSE,
22-11-2025,1001,Transport,Metro,156.73,UPI,FALSE,
22-11-2025,1001,Groceries,RelianceFresh,449.7,Credit Card,FALSE,
23-11-2025,1001,Education,SkillShare,311.02,Debit Card,FALSE,
23-11-2025,1001,Entertainment,PVR,131.2,Cash,FALSE,
